Log ID,Listing ID,Event ID,Event Date,Event Name,Event City,Event State,Venue Name,Time Since Last Update,Ticket Cost Price,Ticket List Price,Days Aged,Velocity
3850,3337091806,9738922,2024-08-31 20:00:00,Theresa Caputo,Calgary,AB,Grey Eagle Resort and Casino,50,96.51,189,0,1.00
3850,3294647638,9740302,2024-10-16 19:00:00,Billie Eilish,New York,NY,Madison Square Garden,69,527.37,622,72,0.69
3850,3294662632,9740302,2024-10-16 19:00:00,Billie Eilish,New York,NY,Madison Square Garden,69,260.74,334,72,0.69
3850,3294663904,9740302,2024-10-16 19:00:00,Billie Eilish,New York,NY,Madison Square Garden,69,255.98,266,72,0.69
3850,3297807415,9740302,2024-10-16 19:00:00,Billie Eilish,New York,NY,Madison Square Garden,69,239.22,241,0,0.69
3850,3349760206,9740302,2024-10-16 19:00:00,Billie Eilish,New York,NY,Madison Square Garden,69,239.22,299,0,0.69
3850,3294027736,9751159,2024-10-18 00:00:00,US Grand Prix - 3 day pass Parking Passes,Austin,TX,Circuit of the Americas and Austin360 Parking Lots,33,375.75,501,73,0.53
3850,3294590161,9751159,2024-10-18 00:00:00,US Grand Prix - 3 day pass Parking Passes,Austin,TX,Circuit of the Americas and Austin360 Parking Lots,33,385.03,532,72,0.53
3850,3334045840,9751159,2024-10-18 00:00:00,US Grand Prix - 3 day pass Parking Passes,Austin,TX,Circuit of the Americas and Austin360 Parking Lots,33,375.75,501,0,0.53
3850,3338536984,9759763,2024-11-09 00:00:00,Country Bay Music Festival,Key Biscayne,FL,Miami Marine Stadium,4,905.66,1064,27,0.50
3850,3354288916,9764164,2024-08-24 18:31:00,Megadeth w/ Mudvayne Parking Passes,West Palm Beach,FL,iTHINK Financial Amphitheatre Parking Lots,10,10,81,10,0.67
3850,3354797290,9764164,2024-08-24 18:31:00,Megadeth w/ Mudvayne Parking Passes,West Palm Beach,FL,iTHINK Financial Amphitheatre Parking Lots,10,10,0,9,0.67
3850,3357857116,9764473,2024-08-02 19:30:00,Hamilton Tiger-Cats vs. Montreal Alouettes,Hamilton,ON,Tim Hortons Field,6,36.58,0,0,0.00
3850,3296732212,9772774,2025-04-18 23:59:20,Coachella Music Festival,Indio,CA,Empire Polo Field,11,1205.5,1462,69,0.50
3850,3296734183,9772774,2025-04-18 23:59:20,Coachella Music Festival,Indio,CA,Empire Polo Field,11,1205.5,1771,69,0.50
3850,3296742784,9772774,2025-04-18 23:59:20,Coachella Music Festival,Indio,CA,Empire Polo Field,11,1205.5,1596,69,0.50
3850,3296747731,9772774,2025-04-18 23:59:20,Coachella Music Festival,Indio,CA,Empire Polo Field,11,1205.5,1547,69,0.50
3850,3296748901,9772774,2025-04-18 23:59:20,Coachella Music Festival,Indio,CA,Empire Polo Field,11,1205.5,1491,69,0.50
3850,3306793012,9773371,2024-08-30 20:00:00,Martin Lawrence w/ Deon Cole,Detroit,MI,Little Caesars Arena,50,97.55,135,0,0.00
3850,3328296016,9773371,2024-08-30 20:00:00,Martin Lawrence w/ Deon Cole,Detroit,MI,Little Caesars Arena,50,97.55,105,0,0.00
3850,3341058646,9773371,2024-08-30 20:00:00,Martin Lawrence w/ Deon Cole,Detroit,MI,Little Caesars Arena,50,97.55,110,0,0.00
3850,3325109481,9785989,2024-08-31 20:00:00,Janes Addiction w/ Love and Rockets,Hollywood,FL,Hard Rock Live-Hollywood,41,92.1,133,43,0.50
3850,3303664318,9788218,2024-09-27 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,41.7,0,58,0.50
3850,3303664321,9788218,2024-09-27 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,33.3,0,58,0.50
3850,3303664324,9788284,2024-10-26 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,41.7,0,58,0.50
3850,3303664327,9788284,2024-10-26 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,33.3,0,58,0.50
3850,3303664330,9788320,2024-11-02 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,41.7,0,58,0.50
3850,3303664333,9788320,2024-11-02 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,33.3,0,58,0.50
3850,3303664336,9792787,2024-09-07 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,41.7,0,58,0.50
3850,3303664339,9792787,2024-09-07 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,33.3,0,58,0.50
3850,3303664342,9792790,2024-11-23 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,41.7,0,58,0.50
3850,3303664345,9792790,2024-11-23 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,33.3,0,58,0.50
3850,3303664348,9792793,2024-09-14 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,41.7,0,58,0.50
3850,3303664351,9792793,2024-09-14 13:00:00,Miami Hurricanes Football,Miami Gardens,FL,Hard Rock Stadium Parking Lot,58,33.3,0,58,0.50
3850,3309464815,9799081,2024-12-13 20:00:00,Old Dominion,Hollywood,FL,Hard Rock Live-Hollywood,24,61.81,86,51,1.00
3850,3313512591,9799081,2024-12-13 20:00:00,Old Dominion,Hollywood,FL,Hard Rock Live-Hollywood,24,61.81,86,0,1.00
3850,3316361711,9799081,2024-12-13 20:00:00,Old Dominion,Hollywood,FL,Hard Rock Live-Hollywood,24,61.81,86,0,1.00
3850,3327454621,9814051,2025-09-27 19:00:00,Tim McGraw w/ Warren Zeiders,Youngstown,OH,Wean Park,42,142.3,189,42,0.50
3850,3312909591,9816880,2024-11-17 20:00:00,Marc Anthony,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),8,271.35,293,49,0.50
3850,3309465436,9828529,2024-08-06 19:30:00,Theresa Caputo,Concord,NH,Chubb Theatre at CCA,39,95.5,125,51,1.00
3850,3309465442,9828529,2024-08-06 19:30:00,Theresa Caputo,Concord,NH,Chubb Theatre at CCA,39,95.5,125,51,1.00
3850,3327475987,9843741,2025-04-26 19:00:00,Alan Jackson,Tampa,FL,Amalie Arena,41,203.15,275,42,1.00
3850,3328084180,9843741,2025-04-26 19:00:00,Alan Jackson,Tampa,FL,Amalie Arena,41,203.15,275,0,1.00
3850,3327422241,9847761,2024-10-06 21:00:00,Nicki Minaj,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),8,174.1,183,42,0.75
3850,3327422251,9847761,2024-10-06 21:00:00,Nicki Minaj,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),8,174.1,183,42,0.75
3850,3356385511,9847761,2024-10-06 21:00:00,Nicki Minaj,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),8,174.1,183,0,0.75
3850,3328390201,9848611,2024-09-08 19:30:00,beabadoobee,Philadelphia,PA,The Met Philadelphia,18,58.77,55,41,0.50
3850,3328390990,9848611,2024-09-08 19:30:00,beabadoobee,Philadelphia,PA,The Met Philadelphia,18,58.77,58,41,0.50
3850,3328381189,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,86.94,89,41,0.57
3850,3328382962,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,66.84,77,41,0.57
3850,3328382965,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,52.47,65,41,0.57
3850,3328383664,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,87.72,103,41,0.57
3850,3328384963,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,86.56,107,41,0.57
3850,3328393687,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,86.79,104,41,0.57
3850,3328395922,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,87.72,100,41,0.57
3850,3328403551,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,87.72,85,41,0.57
3850,3328405321,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,87.72,100,41,0.57
3850,3328407067,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,86.79,94,41,0.57
3850,3328411306,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,87.72,81,41,0.57
3850,3330301990,9848801,2024-09-13 19:30:00,beabadoobee w/ Hovvdy,Boston,MA,MGM Music Hall at Fenway,34,87.72,86,38,0.57
3850,3327472993,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,142.75,130,42,0.53
3850,3327472996,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,142.75,125,42,0.53
3850,3327472999,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,142.75,210,42,0.53
3850,3327493537,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,153.89,119,42,0.53
3850,3327494623,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,153.89,210,42,0.53
3850,3327495889,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,106.59,108,42,0.53
3850,3327496822,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,159.89,226,42,0.53
3850,3327497926,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,153.89,114,42,0.53
3850,3327498661,9864641,2024-08-01 20:00:00,Ellen Degeneres,New York,NY,Radio City Music Hall,32,153.89,206,42,0.53
3850,3316416111,9864911,2025-05-16 00:00:00,EDC Las Vegas,Las Vegas,NV,Las Vegas Motor Speedway,18,990.83,1391,48,0.57
3850,3346517773,9864911,2025-05-16 00:00:00,EDC Las Vegas,Las Vegas,NV,Las Vegas Motor Speedway,18,964.17,1391,0,0.57
3850,3325164251,9873431,2024-09-27 20:00:00,Gladys Knight,Newark,NJ,Prudential Hall at New Jersey PAC,30,83.05,114,43,0.50
3850,3327476356,9884381,2025-02-15 19:00:00,Alan Jackson,Fort Worth,TX,Dickies Arena,38,206,269,42,1.00
3850,3330796120,9884381,2025-02-15 19:00:00,Alan Jackson,Fort Worth,TX,Dickies Arena,38,206,269,0,1.00
3850,3327474136,9888431,2024-07-29 20:00:00,Ellen Degeneres,Boston,MA,Boch Center Wang Theatre,34,109.86,114,42,1.00
3850,3327477073,9888431,2024-07-29 20:00:00,Ellen Degeneres,Boston,MA,Boch Center Wang Theatre,34,109.86,167,42,1.00
3850,3327488635,9888431,2024-07-29 20:00:00,Ellen Degeneres,Boston,MA,Boch Center Wang Theatre,34,120.36,114,42,1.00
3850,3330996322,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,85.78,107,37,1.00
3850,3330996346,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,85.78,115,37,1.00
3850,3333278431,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,94.41,135,34,1.00
3850,3333328426,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,93.88,124,0,1.00
3850,3334874971,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,93.88,124,0,1.00
3850,3338849161,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,107.53,139,0,1.00
3850,3343055962,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,94.02,129,0,1.00
3850,3345346840,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,94.41,135,0,1.00
3850,3358116517,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,93.88,124,0,1.00
3850,3358688779,9890881,2024-08-17 20:30:00,Theresa Caputo,Florence,KY,Turfway Park,35,94.02,129,0,1.00
3850,3327419761,9898531,2024-10-05 21:00:00,Nicki Minaj,Tampa,FL,Amalie Arena,41,182.4,264,42,0.50
3850,3327419771,9898531,2024-10-05 21:00:00,Nicki Minaj,Tampa,FL,Amalie Arena,41,182.4,258,42,0.50
3850,3323267701,9898721,2024-08-10 19:00:00,Theresa Caputo,Saint John,NB,TD Station,43,81.51,206,44,1.00
3850,3324933851,9898721,2024-08-10 19:00:00,Theresa Caputo,Saint John,NB,TD Station,43,81.51,186,0,1.00
3850,3327327911,9898721,2024-08-10 19:00:00,Theresa Caputo,Saint John,NB,TD Station,43,54.25,111,0,1.00
3850,3327390431,9898721,2024-08-10 19:00:00,Theresa Caputo,Saint John,NB,TD Station,43,81.51,185,0,1.00
3850,3328374637,9898721,2024-08-10 19:00:00,Theresa Caputo,Saint John,NB,TD Station,43,54.25,125,0,1.00
3850,3339947851,9898721,2024-08-10 19:00:00,Theresa Caputo,Saint John,NB,TD Station,43,54.25,96,0,1.00
3850,3351167284,9898721,2024-08-10 19:00:00,Theresa Caputo,Saint John,NB,TD Station,43,54.25,96,0,1.00
3850,3328404817,9927901,2024-10-20 19:00:00,Brandon Lake,Tampa,FL,Amalie Arena,35,0,484,41,0.71
3850,3328406566,9927901,2024-10-20 19:00:00,Brandon Lake,Tampa,FL,Amalie Arena,35,96.35,93,41,0.71
3850,3354679273,9927901,2024-10-20 19:00:00,Brandon Lake,Tampa,FL,Amalie Arena,35,96.35,105,0,0.71
3850,3332534278,9929991,2024-08-02 19:30:00,Nate Bargatze,Atlantic City,NJ,Hard Rock Hotel and Casino - Atlantic City,10,165.15,214,35,0.50
3850,3331032691,9937041,2024-11-08 20:00:00,Cyndi Lauper,Hollywood,FL,Hard Rock Live-Hollywood,30,135.68,168,37,0.50
3850,3327514504,9938002,2025-04-05 00:00:00,NCAA Men's Final Four,San Antonio,TX,Alamodome,42,308.33,0,42,0.50
3850,3327515509,9938002,2025-04-05 00:00:00,NCAA Men's Final Four,San Antonio,TX,Alamodome,42,308.33,0,42,0.50
3850,3327516499,9938002,2025-04-05 00:00:00,NCAA Men's Final Four,San Antonio,TX,Alamodome,42,308.33,0,42,0.50
3850,3327517858,9938002,2025-04-05 00:00:00,NCAA Men's Final Four,San Antonio,TX,Alamodome,42,308.33,0,42,0.50
3850,3327519037,9938002,2025-04-05 00:00:00,NCAA Men's Final Four,San Antonio,TX,Alamodome,42,308.33,0,42,0.50
3850,3331031899,9939859,2024-10-24 20:00:00,Cyndi Lauper,Detroit,MI,Fox Theatre Detroit,33,87.27,124,37,1.00
3850,3331031902,9939859,2024-10-24 20:00:00,Cyndi Lauper,Detroit,MI,Fox Theatre Detroit,33,87.27,120,37,1.00
3850,3332536918,9939865,2024-12-01 20:00:00,Kany Garcia,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,81.12,114,35,0.63
3850,3334405474,9939865,2024-12-01 20:00:00,Kany Garcia,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,81.12,114,0,0.63
3850,3330309544,9945667,2024-10-20 14:00:00,Jacksoonville Jaguars vs. New England Patriots,London,LND,Wembley Stadium,30,106.53,0,38,0.50
3850,3337845907,9961768,2025-02-12 19:00:00,Travis,Toronto,ON,The Concert Hall at Toronto Masonic Temple,4,82.5,141,28,0.50
3850,3334209589,9964117,9999-12-31 23:59:59,Miami HEAT vs. Atlanta Hawks,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209592,9964117,9999-12-31 23:59:59,Miami HEAT vs. Atlanta Hawks,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209607,9964117,9999-12-31 23:59:59,Miami HEAT vs. Atlanta Hawks,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209610,9964117,9999-12-31 23:59:59,Miami HEAT vs. Atlanta Hawks,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209613,9964117,9999-12-31 23:59:59,Miami HEAT vs. Atlanta Hawks,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209601,9964120,9999-12-31 23:59:59,Miami HEAT vs. San Antonio Spurs,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209604,9964120,9999-12-31 23:59:59,Miami HEAT vs. San Antonio Spurs,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209643,9964120,9999-12-31 23:59:59,Miami HEAT vs. San Antonio Spurs,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209664,9964120,9999-12-31 23:59:59,Miami HEAT vs. San Antonio Spurs,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209673,9964120,9999-12-31 23:59:59,Miami HEAT vs. San Antonio Spurs,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209595,9964123,9999-12-31 23:59:59,Miami HEAT vs. New Orleans Pelicans,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209598,9964123,9999-12-31 23:59:59,Miami HEAT vs. New Orleans Pelicans,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209616,9964123,9999-12-31 23:59:59,Miami HEAT vs. New Orleans Pelicans,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209619,9964123,9999-12-31 23:59:59,Miami HEAT vs. New Orleans Pelicans,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3334209622,9964123,9999-12-31 23:59:59,Miami HEAT vs. New Orleans Pelicans,Miami,FL,Kaseya Center (formerly known as Miami-Dade Arena),33,0,0,33,0.50
3850,3332596132,9964438,9999-12-31 23:59:59,Philadelphia Phillies Spring Training Season Tickets,Clearwater,FL,BayCare Ballpark,35,737.01,0,35,0.50
3850,3332596141,9964438,9999-12-31 23:59:59,Philadelphia Phillies Spring Training Season Tickets,Clearwater,FL,BayCare Ballpark,35,701.66,0,35,0.50
3850,3332596144,9964438,9999-12-31 23:59:59,Philadelphia Phillies Spring Training Season Tickets,Clearwater,FL,BayCare Ballpark,35,701,0,35,0.50
3850,3332596147,9964438,9999-12-31 23:59:59,Philadelphia Phillies Spring Training Season Tickets,Clearwater,FL,BayCare Ballpark,35,703,0,35,0.50
3850,3341246248,9974482,2024-09-21 20:30:00,Eagles,Las Vegas,NV,Sphere at The Venetian Resort,8,325,430,23,1.00
3850,3341246260,9974482,2024-09-21 20:30:00,Eagles,Las Vegas,NV,Sphere at The Venetian Resort,8,325,430,23,1.00
3850,3346499599,9974482,2024-09-21 20:30:00,Eagles,Las Vegas,NV,Sphere at The Venetian Resort,8,325,430,0,1.00
3850,3349183189,9974482,2024-09-21 20:30:00,Eagles,Las Vegas,NV,Sphere at The Venetian Resort,8,325,440,0,1.00
3850,3341253916,9974500,2024-09-27 20:30:00,Eagles,Las Vegas,NV,Sphere at The Venetian Resort,20,450.25,476,23,1.00
3850,3357313753,9974500,2024-09-27 20:30:00,Eagles,Las Vegas,NV,Sphere at The Venetian Resort,20,450.25,506,0,1.00
3850,3334772011,9976051,2025-05-29 12:00:00,Gulf Coast Jam,Panama City Beach,FL,Frank Brown Park,30,673.75,940,32,0.50
3850,3334772017,9976051,2025-05-29 12:00:00,Gulf Coast Jam,Panama City Beach,FL,Frank Brown Park,30,941.52,1450,32,0.50
3850,3335157448,9977515,2025-06-09 00:00:00,US Open Golf,Oakmont,PA,Oakmont Country Club,22,1650.3,2203,31,0.50
3850,3358028269,9978046,2024-10-20 15:00:00,Theresa Caputo,Spartanburg,SC,Spartanburg Memorial Auditorium,6,75.23,104,0,0.00
3850,3335318878,9980377,2025-06-15 00:00:00,US Open Golf,Oakmont,PA,Oakmont Country Club,31,460.81,0,31,0.50
3850,3335318881,9980383,2025-06-14 00:00:00,US Open Golf,Oakmont,PA,Oakmont Country Club,31,461.06,0,31,0.50
3850,3338724805,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1504.25,1949,27,0.50
3850,3338731090,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1205,1558,27,0.50
3850,3338731099,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1205,1596,27,0.50
3850,3338733523,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1204.25,1692,27,0.50
3850,3338736685,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1905.17,2469,27,0.50
3850,3338738641,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1504.25,2068,27,0.50
3850,3338748142,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1200.88,1639,27,0.50
3850,3338749561,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1504.25,1857,27,0.50
3850,3338749564,10001224,2025-04-25 10:59:00,Stagecoach Country Music Festival,Indio,CA,Empire Polo Field,25,1504.25,1906,27,0.50
3850,3349991539,10009093,2024-12-07 19:00:00,Gonzaga Bulldogs Mens Basketball vs. Kentucky Wildcats Mens Basketball,Seattle,WA,Climate Pledge Arena,13,146.67,296,15,0.50
3850,3344240209,10016899,2025-05-15 10:59:00,Welcome to Rockville,Daytona Beach,FL,Daytona International Speedway,20,742.32,1128,20,0.50
3850,3354797302,10024306,2024-08-11 20:00:00,Ms. Lauryn Hill & The Fugees,West Palm Beach,FL,iTHINK Financial Amphitheatre,9,375,565,10,0.67
3850,3342522676,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,400,645,21,0.52
3850,3342522682,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,538.75,859,21,0.52
3850,3342534007,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,400,644,21,0.52
3850,3342534043,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,400,622,21,0.52
3850,3342534064,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,375,597,21,0.52
3850,3342539641,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,400,672,21,0.52
3850,3342539644,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,507.33,806,21,0.52
3850,3342540769,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,400,699,21,0.52
3850,3342540772,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,398.33,629,21,0.52
3850,3342544627,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,510,725,21,0.52
3850,3342544681,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,510,709,21,0.52
3850,3342544684,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,510,699,21,0.52
3850,3342544687,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,461.5,683,21,0.52
3850,3344026429,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,642.68,914,20,0.52
3850,3344026435,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,642.68,914,20,0.52
3850,3344026438,10028095,2025-06-05 11:59:00,CMA Music Festival,Nashville,TN,Nissan Stadium,16,642.68,930,20,0.52
3850,3354866143,10047172,2024-09-25 19:30:00,All Elite Wrestling,Flushing,NY,Arthur Ashe Stadium,6,60.34,88,9,0.50
3850,3354288922,10056190,2024-08-11 20:01:00,Ms. Lauryn Hill & The Fugees Parking Passes,West Palm Beach,FL,iTHINK Financial Amphitheatre Parking Lots,10,10,0,10,0.67
